bin	sein
bist	sein
ist	sein
sind	sein
seid	sein
war	sein
warst	sein
waren	sein
wart	sein
gewesen	sein
wäre	sein
wären	sein
habe	haben
hast	haben
hat	haben
habt	haben
hatte	haben
hattest	haben
hatten	haben
hattet	haben
gehabt	haben
hätte	haben
hätten	haben
werde	werden
wirst	werden
wird	werden
werdet	werden
wurde	werden
wurden	werden
geworden	werden
würde	werden
würden	werden
kann	können
kannst	können
könnt	können
konnte	können
konnten	können
gekonnt	können
könnte	können
könnten	können
muss	müssen
musst	müssen
müsst	müssen
musste	müssen
mussten	müssen
gemusst	müssen
müsste	müssen
soll	sollen
sollst	sollen
sollt	sollen
sollte	sollen
sollten	sollen
gesollt	sollen
will	wollen
willst	wollen
wollt	wollen
wollte	wollen
wollten	wollen
gewollt	wollen
darf	dürfen
darfst	dürfen
dürft	dürfen
durfte	dürfen
durften	dürfen
gedurft	dürfen
mag	mögen
magst	mögen
mögt	mögen
mochte	mögen
mochten	mögen
gemocht	mögen
möchte	mögen
möchten	mögen
weiß	wissen
weißt	wissen
wisst	wissen
wusste	wissen
wussten	wissen
gewusst	wissen
gehe	gehen
gehst	gehen
geht	gehen
ging	gehen
gingen	gehen
gegangen	gehen
komme	kommen
kommst	kommen
kommt	kommen
kam	kommen
kamen	kommen
gekommen	kommen
sehe	sehen
siehst	sehen
sieht	sehen
sah	sehen
sahen	sehen
gesehen	sehen
gebe	geben
gibst	geben
gibt	geben
gab	geben
gaben	geben
gegeben	geben
nehme	nehmen
nimmst	nehmen
nimmt	nehmen
nahm	nehmen
nahmen	nehmen
genommen	nehmen
spreche	sprechen
sprichst	sprechen
spricht	sprechen
sprach	sprechen
sprachen	sprechen
gesprochen	sprechen
lese	lesen
liest	lesen
las	lesen
lasen	lesen
gelesen	lesen
esse	essen
isst	essen
esst	essen
aß	essen
aßen	essen
gegessen	essen
trinke	trinken
trinkst	trinken
trinkt	trinken
trank	trinken
tranken	trinken
getrunken	trinken
fahre	fahren
fährst	fahren
fährt	fahren
fuhr	fahren
fuhren	fahren
gefahren	fahren
laufe	laufen
läufst	laufen
läuft	laufen
lief	laufen
liefen	laufen
gelaufen	laufen
trage	tragen
trägst	tragen
trägt	tragen
trug	tragen
trugen	tragen
getragen	tragen
finde	finden
findest	finden
findet	finden
fand	finden
fanden	finden
gefunden	finden
denke	denken
denkst	denken
denkt	denken
dachte	denken
dachten	denken
gedacht	denken
bringe	bringen
bringst	bringen
bringt	bringen
brachte	bringen
brachten	bringen
gebracht	bringen
stehe	stehen
stehst	stehen
steht	stehen
stand	stehen
standen	stehen
gestanden	stehen
sitze	sitzen
sitzt	sitzen
saß	sitzen
saßen	sitzen
gesessen	sitzen
liege	liegen
liegst	liegen
liegt	liegen
lag	liegen
lagen	liegen
gelegen	liegen
bleibe	bleiben
bleibst	bleiben
bleibt	bleiben
blieb	bleiben
blieben	bleiben
geblieben	bleiben
schreibe	schreiben
schreibst	schreiben
schreibt	schreiben
schrieb	schreiben
schrieben	schreiben
geschrieben	schreiben
heiße	heißen
heißt	heißen
hieß	heißen
hießen	heißen
geheißen	heißen
schlafe	schlafen
schläfst	schlafen
schläft	schlafen
schlief	schlafen
geschlafen	schlafen
helfe	helfen
hilfst	helfen
hilft	helfen
half	helfen
halfen	helfen
geholfen	helfen
halte	halten
hältst	halten
hält	halten
hielt	halten
hielten	halten
gehalten	halten
rufe	rufen
rufst	rufen
ruft	rufen
rief	rufen
riefen	rufen
gerufen	rufen
fliege	fliegen
fliegst	fliegen
fliegt	fliegen
flog	fliegen
flogen	fliegen
geflogen	fliegen
verliere	verlieren
verliert	verlieren
verlor	verlieren
verloren	verlieren
treffe	treffen
triffst	treffen
trifft	treffen
traf	treffen
trafen	treffen
getroffen	treffen
vergesse	vergessen
vergisst	vergessen
vergaß	vergessen
gefalle	gefallen
gefällt	gefallen
gefiel	gefallen
gefielen	gefallen
wasche	waschen
wäschst	waschen
wäscht	waschen
wusch	waschen
gewaschen	waschen
singe	singen
singst	singen
singt	singen
sang	singen
sangen	singen
gesungen	singen
ziehe	ziehen
ziehst	ziehen
zieht	ziehen
zog	ziehen
zogen	ziehen
gezogen	ziehen
schließe	schließen
schließt	schließen
schloss	schließen
geschlossen	schließen
verstehe	verstehen
verstehst	verstehen
versteht	verstehen
verstand	verstehen
verstanden	verstehen
beginne	beginnen
beginnt	beginnen
begann	beginnen
begonnen	beginnen
gewinne	gewinnen
gewinnt	gewinnen
gewann	gewinnen
gewonnen	gewinnen
mache	machen
machst	machen
macht	machen
machte	machen
machten	machen
gemacht	machen
sage	sagen
sagst	sagen
sagt	sagen
sagte	sagen
sagten	sagen
gesagt	sagen
kaufe	kaufen
kaufst	kaufen
kauft	kaufen
kaufte	kaufen
gekauft	kaufen
spiele	spielen
spielst	spielen
spielt	spielen
spielte	spielen
gespielt	spielen
lerne	lernen
lernst	lernen
lernt	lernen
lernte	lernen
gelernt	lernen
arbeite	arbeiten
arbeitest	arbeiten
arbeitet	arbeiten
arbeitete	arbeiten
gearbeitet	arbeiten
wohne	wohnen
wohnst	wohnen
wohnt	wohnen
wohnte	wohnen
gewohnt	wohnen
frage	fragen
fragst	fragen
fragt	fragen
fragte	fragen
gefragt	fragen
höre	hören
hörst	hören
hört	hören
hörte	hören
gehört	hören
brauche	brauchen
brauchst	brauchen
braucht	brauchen
brauchte	brauchen
gebraucht	brauchen
glaube	glauben
glaubst	glauben
glaubt	glauben
glaubte	glauben
geglaubt	glauben
suche	suchen
suchst	suchen
sucht	suchen
suchte	suchen
gesucht	suchen
zeige	zeigen
zeigst	zeigen
